servers,workload,cpu,energy,temperature,efficiency
4,56.63,57.94,103.73,35.13,44.55
3,56.72,54.38,87.43,35.22,57.28
4,57.7,55.1,109.01,35.4,40.44
3,58.39,53.4,88.48,35.49,56.15
4,59.09,58.09,102.39,35.64,42.36
4,60.07,52.27,100.5,35.77,48.37
4,62.36,53.5,103.09,35.92,47.53
4,64.2,56.79,104.9,36.08,47.18
3,65.77,59.24,96.56,36.2,57.58
4,66.58,57.64,103.99,36.34,47.5
3,68.42,60.33,89.26,36.43,68.9
3,71.3,66.39,96.64,36.55,66.6
4,73.2,65.03,116.23,36.75,52.02
4,75.04,71.56,124.26,36.97,48.41
4,75.99,75.12,123.41,37.19,51.31
4,76.74,65.87,114.26,37.38,54.38
4,76.75,71.74,115.58,37.57,54.0
4,75.81,76.56,110.63,37.73,60.04
4,74.96,71.13,113.8,37.91,55.13
3,73.69,64.23,98.59,38.03,64.58
4,71.7,69.51,117.37,38.22,50.12
4,70.15,63.06,110.97,38.39,51.85
4,67.96,61.43,110.09,38.55,45.37
3,65.39,55.51,90.27,38.63,63.18
4,63.05,57.1,106.99,38.77,46.51
4,60.31,59.02,104.69,38.91,46.79
4,57.22,52.57,97.3,39.01,46.08
4,55.23,52.55,103.42,39.14,41.43
2,53.41,51.26,70.77,38.89,71.47
3,52.02,54.83,92.51,38.98,46.21
3,50.07,46.03,83.53,39.03,45.78
2,49.46,45.91,68.24,38.77,66.33
3,48.88,47.65,85.22,38.83,44.84
3,48.0,50.09,82.66,38.88,42.29
3,47.53,41.76,82.99,38.93,47.0
2,47.22,44.13,65.07,38.68,67.51
3,47.28,43.07,78.73,38.71,50.09
3,47.52,44.53,81.26,38.75,44.85
3,48.38,44.61,82.61,38.8,46.47
3,49.43,47.19,84.27,38.85,47.2
3,49.63,45.26,87.2,38.92,43.84
3,49.24,44.86,84.98,38.98,45.92
3,49.12,51.69,89.35,39.05,43.92
3,49.44,45.36,76.73,39.07,50.42
3,49.32,44.3,76.98,39.1,48.22
3,48.83,49.44,83.83,39.15,46.7
3,48.33,46.06,77.57,39.17,48.34
3,47.39,44.34,80.6,39.21,43.15
3,46.44,44.94,82.18,39.25,47.1
3,45.0,40.48,77.38,39.28,44.78
2,43.58,40.58,60.04,39.02,60.52
2,42.71,40.74,62.05,38.77,60.7
2,41.3,35.56,58.09,38.52,58.35
2,38.65,37.43,61.96,38.28,50.02
3,36.55,33.52,73.15,38.29,38.07
2,34.65,33.86,62.19,38.05,45.38
2,33.64,33.21,57.17,37.82,47.19
2,32.18,30.97,48.12,37.59,52.71
3,31.77,28.75,68.98,37.59,32.11
3,31.06,25.2,63.8,37.36,33.51
3,31.59,30.19,70.21,37.37,33.19
3,31.69,28.37,70.66,37.37,33.72
2,32.7,24.33,47.07,37.15,53.08
3,33.97,29.04,67.82,36.93,35.6
2,35.03,32.23,59.61,36.72,52.2
3,37.14,31.27,69.27,36.72,38.3
2,38.88,33.3,58.81,36.51,53.37
2,40.94,33.5,57.95,36.31,61.26
2,40.49,34.9,56.49,36.1,59.15
3,42.27,42.18,79.76,36.16,36.49
3,43.94,40.22,71.78,36.18,47.15
3,45.17,38.95,76.16,36.21,44.81
3,46.03,47.64,78.31,36.26,45.42
3,47.22,44.01,85.61,36.33,41.68
3,47.61,40.14,79.03,36.38,45.03
2,48.59,47.1,64.91,36.18,72.21
3,49.42,49.05,86.11,36.25,46.23
2,50.2,42.57,63.07,36.05,71.54
3,50.71,47.47,81.73,36.11,49.87
2,51.92,47.76,66.95,36.11,68.23
2,51.79,48.14,66.23,35.91,72.58
2,50.87,45.95,62.59,35.72,74.31
3,50.37,43.22,75.95,35.76,52.87
3,49.71,44.36,83.78,35.83,45.93
2,50.52,46.26,64.66,35.63,70.44
3,49.99,49.81,80.63,35.69,52.45
3,49.96,50.64,81.76,35.75,50.19
2,49.04,41.71,70.88,35.77,61.6
2,49.2,46.55,64.25,35.58,71.31
3,49.74,51.25,87.76,35.67,45.41
2,50.4,43.84,66.58,35.67,71.88
3,50.66,54.29,85.4,35.75,46.04
2,52.25,46.67,65.12,35.55,72.68
2,53.9,48.53,71.75,35.58,76.6
3,55.94,49.13,87.54,35.66,52.69
4,57.07,47.92,95.33,35.78,46.85
4,58.99,54.12,102.52,35.93,46.09
4,60.91,52.7,98.92,36.06,46.23
4,63.1,56.32,102.82,36.2,49.81
3,65.47,61.56,97.87,36.33,58.4
4,67.52,66.01,110.96,36.5,50.58
4,69.69,69.25,115.8,36.7,48.56
3,71.61,67.11,96.71,36.81,65.93
4,72.34,64.49,111.99,36.99,48.7
3,72.95,72.61,105.12,37.14,62.97
3,73.42,71.46,100.71,37.27,64.99
3,73.35,72.11,100.89,37.4,66.97
4,72.69,68.49,117.65,37.59,53.0
3,71.78,63.23,95.95,37.7,66.18
3,70.99,72.54,105.48,37.85,61.49
4,68.91,64.41,113.6,38.03,48.41
4,67.14,65.39,111.2,38.19,46.51
3,65.58,58.12,99.96,38.31,58.79
3,64.22,52.52,84.89,38.37,64.42
4,61.8,62.68,115.49,38.55,41.95
4,60.87,57.34,109.7,38.71,44.12
4,58.68,51.13,97.58,38.82,42.31
4,56.72,50.34,103.05,38.95,41.54
4,55.62,49.68,96.2,39.05,45.26
2,53.66,51.63,72.74,39.06,70.64
2,51.95,48.14,74.85,39.07,65.41
3,51.3,48.76,82.5,39.12,48.96
3,50.39,48.29,82.16,39.16,50.49
3,49.77,45.53,82.59,39.21,47.18
2,49.88,44.59,68.62,38.95,66.19
2,49.88,47.21,67.98,38.7,67.76
3,49.86,48.25,85.97,38.76,47.28
2,48.75,44.9,65.41,38.51,68.27
3,49.57,50.86,88.13,38.59,45.43
3,50.2,42.17,81.24,38.63,50.31
3,50.32,46.54,81.45,38.67,52.68
2,49.94,46.9,68.11,38.43,65.69
3,50.07,41.84,75.77,38.45,50.66
2,49.41,46.25,64.81,38.21,69.83
3,48.96,47.85,86.11,38.27,47.11
3,48.45,45.64,80.19,38.31,46.5
3,46.8,43.75,79.39,38.35,50.63
2,44.91,37.51,58.36,38.11,66.92
3,43.07,39.44,74.75,38.13,46.08
3,42.21,40.16,74.23,38.15,46.88
3,40.44,39.84,76.66,38.18,37.27
3,38.13,33.86,71.72,38.18,41.16
3,35.98,29.11,64.33,37.95,39.9
2,33.4,29.78,56.98,37.71,47.04
2,32.68,31.04,55.79,37.49,44.57
3,32.09,29.34,66.6,37.26,33.4
2,31.92,33.46,54.04,37.04,47.15
2,31.53,27.43,55.04,36.82,41.66
3,30.69,25.9,66.77,36.61,34.03
3,29.7,22.09,63.68,36.4,35.79
2,29.15,22.77,48.14,36.2,48.22
2,28.19,25.13,52.28,35.99,42.16
2,28.95,25.28,51.77,35.8,43.95
2,29.01,25.95,42.5,35.6,50.72
3,30.53,29.81,67.55,35.61,29.54
3,31.5,28.17,66.1,35.61,32.44
2,31.92,27.23,53.98,35.42,50.38
3,33.44,31.96,67.83,35.43,33.74
2,34.92,29.5,53.47,35.24,50.49
3,36.94,32.09,70.5,35.26,37.95
3,38.6,40.55,75.03,35.3,38.99
3,40.19,43.31,79.23,35.35,39.48
2,42.19,41.34,64.4,35.17,57.15
3,42.48,32.35,73.0,35.2,46.58
3,43.97,45.4,80.89,35.26,42.13
2,45.36,42.42,69.04,35.28,57.57
2,46.24,43.8,63.62,35.09,65.9
3,47.31,42.64,73.81,35.13,48.48
3,48.04,46.77,80.84,35.19,49.76
3,47.62,45.37,78.9,35.24,48.08
2,47.31,39.66,59.75,35.06,67.91
2,47.3,45.57,66.83,35.07,61.4
3,46.57,43.38,79.32,35.12,48.04
2,46.39,45.51,75.37,35.16,57.44
3,45.74,47.05,84.29,35.24,42.93
3,45.6,39.88,77.52,35.29,44.07
2,45.3,44.22,68.07,35.3,57.81
3,45.3,41.28,79.8,35.36,45.35
3,45.38,44.72,79.81,35.41,45.78
3,46.0,41.61,82.82,35.48,40.58
3,47.2,48.91,86.21,35.56,43.61
2,48.45,42.9,65.59,35.37,70.87
2,50.42,50.69,72.39,35.4,64.14
3,52.6,46.61,81.13,35.46,49.76
3,54.46,44.79,84.32,35.54,53.53
3,56.25,48.17,82.7,35.6,54.02
4,59.06,56.14,99.36,35.74,47.28
4,60.76,58.49,105.77,35.9,41.15
3,63.76,57.28,93.91,36.01,58.75
4,65.72,60.4,108.32,36.17,48.03
3,67.39,62.49,97.24,36.3,59.46
4,69.2,61.37,110.05,36.47,49.69
4,71.52,71.06,115.07,36.66,49.84
4,73.6,70.33,113.17,36.84,52.28
4,75.48,65.36,111.86,37.02,57.18
4,76.72,67.97,121.01,37.23,54.69
4,77.15,68.97,117.02,37.43,54.83
4,77.79,66.6,116.53,37.62,55.34
4,78.09,77.81,123.24,37.84,51.62
4,77.53,77.54,123.4,38.05,53.27
4,76.76,67.85,113.03,38.23,58.59
4,75.74,75.04,122.43,38.44,51.34
4,74.55,74.22,118.28,38.63,54.98
3,74.05,66.94,101.06,38.75,68.85
4,72.93,65.7,111.26,38.91,54.18
4,71.91,67.8,109.55,39.07,50.37
4,70.54,69.8,124.37,39.28,47.35
4,68.84,64.95,111.76,39.44,50.58
4,67.8,63.52,107.4,39.59,50.03
4,66.77,55.38,101.08,39.7,49.63
3,66.17,62.33,91.28,39.78,67.89
3,65.02,64.3,93.72,39.87,63.99
4,65.98,58.79,106.3,40.0,50.13
4,66.33,63.18,107.28,40.14,47.89
4,66.71,61.24,103.77,40.26,45.42
3,67.49,65.63,101.83,40.38,57.18
3,67.96,60.17,95.32,40.47,60.64
4,68.81,67.79,112.76,40.63,49.93
4,69.93,67.7,115.15,40.79,49.95
4,70.94,69.74,112.16,40.95,51.27
4,70.84,63.75,110.59,41.1,50.07
4,70.68,61.25,107.05,41.23,52.58
4,71.81,65.47,117.02,41.4,50.94
3,72.29,65.56,99.02,41.5,68.22
3,73.51,65.55,93.0,41.57,69.07
4,73.22,66.39,110.52,41.71,52.49
4,71.97,71.28,114.6,41.87,52.77
3,71.52,64.09,92.58,41.94,68.04
4,69.9,56.86,100.93,42.04,55.86
4,68.33,62.58,114.23,42.19,48.45
4,66.06,58.18,112.1,42.34,45.61
3,63.45,52.18,85.45,42.38,60.36
4,60.97,49.06,95.31,42.45,47.32
4,57.76,57.42,114.23,42.61,37.1
3,54.93,55.04,90.79,42.66,49.33
2,52.81,50.77,68.78,42.35,69.85
2,49.97,47.07,65.94,42.03,68.25
2,47.7,43.63,62.89,41.73,68.06
3,45.96,40.79,80.85,41.75,46.08
2,44.47,38.85,64.14,41.45,59.76
3,43.07,37.95,72.88,41.15,42.71
2,41.89,39.26,62.2,40.86,59.43
2,41.03,38.73,64.68,40.58,52.61
2,40.69,38.14,66.3,40.3,49.98
3,41.05,38.76,76.2,40.31,41.06
3,40.69,32.82,65.67,40.03,45.68
3,41.36,43.05,79.16,40.06,38.24
3,41.72,39.73,73.47,40.06,42.98
2,42.74,39.52,64.14,39.79,58.02
3,43.64,37.63,76.87,39.81,44.85
2,45.04,47.28,70.41,39.54,56.7
3,45.86,43.44,81.82,39.58,46.96
2,46.31,47.16,67.32,39.32,61.02
2,46.97,42.17,60.59,39.06,71.45
3,47.03,41.88,81.93,39.11,43.16
2,47.1,47.57,66.71,38.85,63.04
3,47.73,49.36,89.96,38.93,40.42
2,47.65,44.32,67.84,38.68,62.15
3,46.7,37.81,78.22,38.71,46.66
3,45.61,42.33,78.13,38.74,45.37
2,45.14,42.8,67.22,38.49,62.88
2,44.54,39.91,64.63,38.25,60.65
3,43.61,36.96,76.52,38.28,45.81
3,42.58,38.08,77.79,38.31,42.03
2,42.56,40.82,59.26,38.07,64.46
2,40.74,37.59,62.49,37.83,52.15
2,39.02,36.75,62.94,37.6,51.23
3,38.2,36.72,74.28,37.62,36.73
3,37.59,32.6,68.02,37.4,40.31
2,37.85,39.37,65.02,37.17,48.24
3,37.95,38.54,80.37,37.22,36.6
2,38.4,34.39,55.85,37.0,59.48
2,40.08,39.9,60.0,36.79,57.94
3,41.31,43.43,76.56,36.82,36.29
2,43.29,35.91,61.68,36.61,58.57
2,45.15,44.85,65.98,36.4,64.43
3,47.57,46.28,86.36,36.48,44.99
2,50.47,48.25,67.7,36.48,67.38
3,52.49,45.32,79.42,36.53,54.99
4,55.53,53.75,97.68,36.65,41.26
3,57.84,50.64,87.26,36.73,56.45
4,60.16,49.66,103.52,36.87,49.81
4,62.21,58.12,103.64,37.02,44.35
4,64.01,54.43,102.84,37.15,50.33
4,65.71,60.96,109.62,37.32,48.95
4,67.25,66.17,111.97,37.49,48.07
4,69.0,63.76,109.97,37.66,51.15
3,69.8,69.04,104.18,37.8,60.63
4,70.95,59.54,103.83,37.94,49.23
4,70.83,67.95,118.22,38.13,47.52
4,70.25,66.57,111.23,38.3,50.57
3,69.71,69.81,103.24,38.43,57.02
3,69.69,61.82,97.39,38.54,63.67
4,68.96,67.22,118.7,38.74,47.38
3,69.2,61.01,96.16,38.84,59.86
3,68.53,68.36,101.62,38.96,61.58
4,67.22,68.54,110.4,39.12,48.05
4,66.47,63.63,112.95,39.29,48.2
4,65.54,62.26,104.54,39.42,51.81
3,65.95,63.11,96.96,39.52,55.79
4,66.1,65.54,111.73,39.68,48.45
4,66.57,58.86,110.49,39.83,45.62
3,67.16,62.32,95.39,39.93,63.61
4,68.96,65.18,111.04,40.08,48.11
4,70.68,57.65,107.48,40.22,54.82
4,71.37,62.11,108.31,40.36,53.32
4,72.58,64.3,109.87,40.51,54.26
3,73.4,62.44,92.65,40.59,70.52
4,74.82,76.31,123.03,40.79,51.02
4,76.29,67.01,120.1,40.97,51.36
4,77.42,73.38,122.49,41.17,52.34
4,78.24,78.02,124.97,41.37,53.02
4,78.38,79.71,124.8,41.57,53.19
4,79.36,74.81,116.95,41.74,58.36
4,79.77,69.36,113.3,41.89,61.38
4,79.46,69.45,121.92,42.08,58.19
4,78.65,81.08,125.8,42.28,53.94
4,78.77,76.92,121.78,42.46,55.72
4,77.43,63.78,114.48,42.61,56.33
4,75.31,71.19,113.32,42.76,53.38
4,73.19,66.51,114.43,42.91,54.56
4,70.92,68.93,117.52,43.08,46.37
4,68.44,59.59,105.51,43.19,53.5
3,66.25,64.11,95.3,43.26,62.88
3,63.92,65.48,91.49,43.32,62.21
4,61.13,54.94,106.55,43.43,45.72
4,58.88,53.12,107.66,43.55,40.33
4,56.1,50.1,101.71,43.65,40.35
2,53.69,56.9,70.65,43.31,68.15
3,51.36,49.85,88.4,43.36,48.01
2,49.38,49.89,68.99,43.03,65.23
3,47.67,41.65,73.02,42.7,49.62
3,47.17,41.63,76.67,42.7,48.41
2,46.59,41.19,62.29,42.38,66.19
2,45.85,41.3,60.73,42.07,65.09
3,46.09,45.0,80.33,42.09,45.64
2,46.91,39.33,57.35,41.78,72.26
2,47.78,40.55,62.38,41.48,64.47
3,48.3,44.62,82.68,41.51,42.96
3,49.29,41.38,75.51,41.52,51.92
2,49.46,45.31,62.45,41.22,72.51
2,49.88,43.2,65.54,40.93,69.19
3,50.4,46.04,87.62,40.98,45.88
2,50.81,45.56,73.85,40.69,63.59
3,50.33,44.51,82.84,40.73,50.01
2,49.69,45.58,69.96,40.45,64.4
2,49.22,46.84,65.72,40.17,67.58
3,47.92,46.08,80.84,40.2,47.41
3,46.95,43.85,82.86,40.24,46.3
3,46.02,40.62,72.54,39.97,50.03
2,44.28,42.84,63.52,39.7,61.23
3,41.77,37.26,77.37,39.72,41.76
3,39.86,34.36,81.28,39.76,40.3
2,38.23,33.91,58.21,39.49,53.48
2,36.99,38.72,61.98,39.23,49.49
2,34.75,31.66,58.21,38.97,50.28
2,33.33,32.04,53.53,38.72,47.45
3,32.1,28.21,69.25,38.48,31.13
2,30.99,29.6,52.81,38.23,49.42
2,30.93,32.87,53.08,37.99,46.79
2,30.82,26.38,47.94,37.76,49.19
3,30.96,26.95,64.56,37.53,37.23
2,32.18,32.64,59.97,37.31,43.74
2,32.67,32.71,56.55,37.08,44.88
3,33.74,29.85,64.27,36.87,39.16
2,34.75,28.42,47.17,36.65,59.13
3,36.64,33.35,71.69,36.67,38.04
3,39.27,36.99,72.3,36.69,41.52
3,42.41,43.1,76.67,36.73,40.75
2,45.1,42.32,72.21,36.74,57.0
3,47.13,38.85,82.92,36.8,43.68
3,49.63,45.67,79.21,36.85,47.81
2,52.07,52.04,74.13,36.88,66.8
2,54.03,47.51,67.61,36.66,74.9
3,55.5,50.87,84.64,36.73,54.32
4,57.15,54.8,104.7,36.88,39.64
4,58.33,52.2,103.71,37.02,44.67
4,59.42,53.06,97.66,37.14,46.54
3,59.73,51.43,85.96,37.21,61.89
4,60.55,55.91,104.64,37.36,45.45
4,60.69,55.07,99.41,37.48,47.88
3,61.25,55.9,92.07,37.57,55.19
3,61.16,52.88,88.74,37.65,58.06
3,60.87,59.91,91.03,37.74,55.07
4,59.44,58.84,111.63,37.91,42.79
4,59.33,56.77,110.14,38.08,39.66
4,58.89,50.64,100.82,38.2,43.11
4,57.42,53.02,102.51,38.33,46.99
4,58.38,51.71,96.94,38.44,46.34
4,58.98,57.57,107.43,38.59,42.74
4,60.02,51.1,98.74,38.7,44.97
4,60.97,56.01,103.31,38.83,46.12
4,62.38,56.45,105.72,38.97,46.37
3,63.67,61.69,96.93,39.08,56.52
4,65.4,61.15,110.57,39.23,47.14
3,67.54,64.41,99.13,39.35,60.96
4,69.71,59.69,107.36,39.49,50.58
4,72.35,64.85,106.55,39.63,54.6
4,74.36,64.54,111.27,39.79,52.91
4,76.05,72.57,115.79,39.96,51.53
4,77.4,67.61,112.6,40.12,59.0
4,79.83,76.55,122.4,40.32,58.15
4,81.59,75.69,122.65,40.52,60.73
4,83.13,74.87,119.25,40.7,56.17
4,83.88,79.65,126.78,40.91,57.33
4,84.11,79.34,125.87,41.12,57.53
4,83.3,77.63,115.0,41.29,61.85
4,83.48,81.57,125.45,41.49,59.31
4,82.18,68.98,117.19,41.66,58.5
4,82.05,71.79,117.09,41.83,56.54
4,80.6,79.93,124.79,42.03,53.13
4,79.37,67.29,112.13,42.17,57.3
4,77.44,70.51,118.7,42.34,54.24
4,74.99,72.81,123.44,42.53,48.69
4,72.12,72.18,114.63,42.69,52.14
4,69.2,61.95,107.86,42.81,52.42
4,66.57,67.75,114.01,42.96,47.13
3,64.21,56.87,90.29,43.02,57.43
4,62.08,54.72,104.44,43.13,43.19
4,60.47,54.84,104.44,43.23,44.58
3,59.16,56.45,96.4,43.31,51.29
4,58.05,50.72,103.91,43.42,40.89
3,57.61,52.93,83.65,43.44,56.41
4,56.42,52.26,106.37,43.56,39.79
4,56.23,50.68,102.39,43.65,42.89
4,55.8,54.2,102.84,43.75,41.52
4,55.58,51.38,100.01,43.84,43.36
4,55.43,55.76,105.51,43.95,43.31
3,55.59,47.06,83.8,43.97,53.15
4,56.29,55.39,102.26,44.07,40.24
3,56.04,56.82,92.27,44.12,48.2
3,55.98,51.22,81.61,44.13,56.64
4,56.35,53.84,106.42,44.24,41.93
4,56.27,44.96,94.93,44.31,43.36
4,55.45,48.04,95.25,44.37,45.39
4,55.28,46.46,95.86,44.44,41.59
2,54.33,44.88,72.31,44.09,71.25
3,53.14,50.15,87.4,44.13,46.73
3,52.27,47.0,85.79,44.15,47.26
3,49.89,47.41,83.02,44.17,46.36
2,47.5,43.4,62.32,43.83,69.89
2,44.9,45.0,62.03,43.49,62.86
3,42.75,39.81,77.83,43.49,41.33
3,40.7,37.57,76.91,43.15,39.59
3,38.49,36.29,76.81,42.83,36.81
3,35.9,29.88,71.49,42.51,34.47
2,33.87,34.52,57.22,42.19,48.44
3,32.03,30.67,68.1,41.88,36.49
2,30.47,22.67,47.57,41.58,48.99
2,29.55,26.17,48.45,41.28,48.6
2,28.02,28.46,57.4,40.99,38.87
2,27.68,27.11,54.0,40.7,39.96
2,27.89,24.58,49.3,40.42,43.37
2,28.03,32.35,55.49,40.14,39.21
2,28.43,25.52,50.97,39.87,43.34
2,28.11,20.26,43.9,39.6,51.66
2,29.96,31.99,52.1,39.34,43.58
3,31.06,29.24,72.53,39.34,34.29
2,32.76,26.46,51.97,39.08,47.94
3,34.92,27.87,61.98,38.83,35.01
3,36.15,32.75,71.76,38.83,34.87
2,37.82,31.99,55.23,38.58,55.98
2,39.74,37.16,64.36,38.34,50.03
2,41.05,39.5,61.29,38.1,58.84
2,41.74,36.8,59.7,37.86,59.27
3,42.49,39.94,81.46,37.91,38.47
2,43.73,38.85,56.91,37.68,69.11
2,44.41,38.83,60.74,37.45,61.04
2,45.01,43.35,60.0,37.23,64.88
3,44.63,37.57,72.19,37.24,51.13
2,44.95,46.87,68.47,37.24,57.28
3,44.77,46.24,82.19,37.3,42.69
2,44.76,38.7,61.37,37.08,64.94
2,44.31,42.48,59.48,36.86,66.0
3,43.75,37.7,80.55,36.91,38.83
3,43.26,36.88,73.16,36.93,45.31
3,42.91,35.64,73.28,36.95,45.35
3,42.27,38.22,73.57,36.98,45.09
3,42.61,36.56,74.4,37.0,42.53
3,43.7,39.09,70.99,37.01,48.89
3,44.53,40.95,78.26,37.05,39.66
3,45.95,40.1,78.45,37.1,43.54
3,47.36,41.49,80.61,37.15,48.18
3,49.1,44.15,79.36,37.19,48.76
2,52.19,48.77,66.4,36.97,74.17
3,54.47,46.72,86.78,37.05,50.79
3,57.73,56.31,89.91,37.13,54.52
3,60.9,53.38,93.26,37.23,53.13
4,64.66,63.59,105.5,37.38,48.72
4,68.02,61.8,111.9,37.56,50.33
4,69.95,67.03,112.83,37.73,47.97
3,72.29,59.91,91.72,37.82,67.65
4,74.82,66.99,111.85,37.99,53.54
4,77.05,66.69,111.05,38.16,56.0
4,78.98,71.96,113.2,38.33,60.49
4,79.71,71.61,114.42,38.51,59.01
4,81.22,70.48,119.89,38.71,53.43
4,81.43,79.07,123.66,38.92,57.92
4,81.8,75.07,121.55,39.12,55.88
4,80.95,76.2,119.46,39.32,59.3
4,79.93,67.4,113.37,39.48,58.93
4,79.7,68.02,113.44,39.65,60.64
4,78.31,77.44,120.77,39.85,55.4
4,77.77,67.1,113.66,40.01,58.63
4,77.11,66.62,117.13,40.19,52.45
4,75.33,71.75,117.37,40.37,55.92
4,74.84,68.37,117.5,40.55,52.73
4,73.81,65.93,111.78,40.7,55.95
4,72.32,68.01,114.28,40.86,48.11
3,71.67,73.12,100.25,40.97,62.62
4,71.76,61.24,107.01,41.1,53.57
4,71.01,66.45,113.52,41.26,53.13
4,71.35,60.37,108.01,41.39,49.62
4,71.82,65.87,105.71,41.52,56.65
3,71.55,68.39,101.35,41.62,63.65
4,71.79,66.65,110.86,41.77,53.82
4,71.98,69.89,120.39,41.95,50.36
4,72.38,68.89,111.99,42.1,50.55
4,72.99,62.63,115.13,42.25,51.66
3,74.04,63.32,92.24,42.32,69.36
4,74.16,72.23,113.31,42.47,54.06
3,74.14,70.52,104.32,42.58,69.36
3,74.73,63.61,93.61,42.65,72.28
4,74.16,70.28,114.51,42.8,50.73
4,73.95,65.84,114.63,42.95,49.85
4,72.74,66.47,114.77,43.1,52.23
3,71.96,66.22,99.53,43.19,67.85
4,70.4,60.04,108.64,43.32,47.5
3,69.51,65.3,93.88,43.39,68.62
3,68.43,63.32,90.23,43.44,69.37
3,66.67,60.47,92.01,43.49,63.26
4,64.65,63.74,109.95,43.62,46.2
4,62.02,62.14,111.63,43.76,43.51
4,59.22,53.38,104.6,43.86,46.79
3,56.67,51.31,82.96,43.88,57.81
2,54.4,52.98,72.43,43.54,73.02
2,52.47,49.48,66.13,43.21,72.71
2,50.09,49.02,72.71,42.88,62.56
2,48.36,43.98,65.38,42.56,63.3
2,46.84,43.37,63.16,42.24,64.2
3,45.63,42.67,79.24,42.26,44.75
2,44.55,37.11,61.59,41.95,59.17
3,43.22,41.53,72.84,41.64,42.75
3,43.3,36.12,74.24,41.34,46.66
2,42.6,40.45,60.57,41.05,61.59
2,44.21,41.33,59.05,40.76,67.29
3,44.33,40.67,78.35,40.78,41.78
2,45.72,40.69,67.21,40.49,61.81
3,46.24,45.87,84.57,40.54,43.2
3,46.98,46.36,83.39,40.58,42.33
2,47.68,43.68,65.4,40.3,66.96
3,48.66,41.2,76.63,40.31,49.49
2,49.33,44.32,60.94,40.04,73.57
3,50.29,51.25,86.68,40.09,46.8
2,50.43,45.34,66.0,39.82,64.88
3,50.92,42.86,82.18,39.86,49.04
3,50.65,44.53,78.31,39.89,51.16
2,51.02,47.02,67.75,39.62,69.85
2,50.04,45.02,68.46,39.35,66.37
3,49.77,49.55,84.93,39.41,47.38
3,49.04,47.93,80.96,39.45,51.15
2,47.34,41.98,64.42,39.19,67.06
2,46.12,43.84,65.6,38.93,63.28
2,44.86,35.83,56.41,38.68,70.17
3,44.24,43.36,80.54,38.72,40.08
2,43.97,41.89,65.77,38.47,54.81
3,43.46,40.19,77.46,38.5,45.12
3,43.06,37.0,74.39,38.52,39.96
3,42.49,34.79,72.5,38.53,44.15
3,43.65,38.52,80.21,38.57,39.46
3,44.55,37.47,76.57,38.59,46.29
3,45.44,41.55,76.06,38.61,46.25
3,46.03,41.74,83.2,38.67,40.88
3,47.91,44.6,76.24,38.69,48.47
2,49.38,44.07,64.06,38.44,69.88
2,51.89,49.29,66.41,38.2,74.66
3,55.09,48.85,86.5,38.27,52.03
3,57.04,49.95,83.75,38.32,59.4
4,59.31,54.38,105.23,38.46,44.33
4,61.78,58.49,104.95,38.6,48.51
3,62.57,59.19,91.53,38.69,60.69
3,63.21,53.45,88.12,38.76,59.68
4,63.5,65.34,111.99,38.92,44.08
4,64.47,58.21,101.74,39.05,47.69
3,65.82,59.17,90.62,39.12,59.03
4,66.65,63.1,111.24,39.28,50.95
3,67.05,59.67,91.95,39.37,65.78
3,68.02,63.2,102.32,39.49,58.89
4,67.66,67.35,118.24,39.68,41.49
4,67.92,65.23,115.24,39.85,51.04
3,67.74,57.13,89.66,39.92,68.31
3,67.13,60.78,97.18,40.02,61.14
4,65.79,54.78,96.11,40.11,52.78
3,65.25,63.02,99.03,40.22,58.21
4,65.73,65.83,111.86,40.37,45.67
4,64.91,58.65,107.82,40.51,46.32
4,63.97,55.72,102.98,40.63,53.32
3,63.01,52.95,90.36,40.7,58.55
4,62.3,62.66,112.08,40.85,41.26
4,62.39,63.75,109.08,40.99,45.54
3,62.9,59.55,89.54,41.06,55.69
4,63.45,57.84,109.31,41.2,45.95
3,63.73,64.91,96.48,41.29,58.35
4,64.45,65.9,112.91,41.44,43.55
4,65.39,52.94,97.58,41.53,53.54
4,66.43,63.48,114.08,41.69,49.73
4,68.29,59.36,106.07,41.81,50.89
4,70.44,64.4,110.82,41.96,49.66
4,72.24,69.57,116.6,42.12,45.84
4,73.74,71.64,118.26,42.29,50.61
4,75.8,73.22,119.47,42.46,53.09
4,77.03,68.53,118.33,42.63,53.25
4,77.87,69.18,111.1,42.77,56.0
4,77.64,65.95,113.04,42.92,54.88
4,76.76,72.83,116.01,43.07,48.97
4,76.65,71.61,122.79,43.26,53.92
4,76.51,75.49,118.82,43.42,50.12
4,75.91,70.59,120.66,43.59,50.27
4,73.87,65.27,110.16,43.72,56.84
4,72.71,64.27,110.06,43.85,53.95
4,70.88,62.97,113.6,43.99,50.89
4,68.04,64.21,109.79,44.12,50.59
3,65.47,62.7,97.21,44.19,60.21
4,62.89,57.91,107.48,44.31,45.99
3,60.47,56.31,90.37,44.35,57.74
3,57.97,54.59,88.08,44.39,56.93
3,54.76,49.31,89.89,44.43,51.5
3,52.29,48.65,89.52,44.47,45.49
2,50.36,45.93,72.13,44.12,62.15
2,48.65,47.19,66.81,43.78,68.34
3,47.02,43.6,77.3,43.44,47.71
3,45.29,43.69,82.49,43.46,44.39
3,44.8,42.41,86.35,43.49,43.69
3,44.4,42.38,74.3,43.16,48.83
2,44.26,41.03,63.85,42.83,62.57
